likes,screen_name,text,timestamp,tweet_id,user_id,username,city
1,BrooklinePR,amazing client zakharyclinic joined mtone123 canadaspodcast discuss journey accomplished doctor entrepreneur also mother twins cancer survivor must listen listen bprbeyond clientlovepictwittercomved6g9ypng,2020-04-22 22:18:14,1253085732282855424,43986404,brookline pr inc,Calgary
0,MTone123,icymi dr kristina zakhary facial surgeon calgary entrepreneur mom twins cancer survivor one canada able perform closed rhinoplasty calgary yyc podcast entrepreneurs business businessnewspictwittercomjl6ddorcuv,2020-04-22 21:52:26,1253079239852613632,199527887,mario toneguzzi,Calgary
15,thimblewad,fuck cancer thats really say rest day,2020-04-22 21:38:29,1253075730755272704,29917766,self promoting hipster weasel,Calgary
0,Dawezy64,could apply cancer blockages bowel,2020-04-22 20:38:55,1253060737192169472,554554447,jon dawe,Calgary
137,SinaSpen,sons teacher recovering breast cancer shes invited read phone shes amazing person,2020-04-22 20:10:47,1253053658687614976,185852300,sina spence,Calgary
0,WellspringYYC,live well isolation staying connected wellspring calgary community join zoom session trudy living well stay connected thursday april 23 11 noon reg find zoom instructions cancer cancersupport coronaviruspictwittercomxt7cirvrh2,2020-04-22 19:45:05,1253047192996261888,148492190,wellspringyyc,Calgary
2,Judit_Saunders,still cancer relentless uncertainty practicing stay present beautiful moments left,2020-04-22 19:34:23,1253044496243150848,724802532959084544,judit saunders,Calgary
8,NCulosReed,check yoga thrive online teens young adults wellnesslabuofc ucalgary uofcknes yoga cancer yacancercanada capoacop stay home movemore,2020-04-22 19:14:46,1253039561942294528,295878480,dr nicole culosreed,Calgary
1,I_Am_Luke_Cage,thats problem women get paps esp ones arent sexually active dont go bc dont access proper healthcareno time gets written show symptoms cancer progressed much,2020-04-22 18:24:35,1253026932871970816,1203911064385024000,iamlukecage,Calgary
1,I_Am_Luke_Cage,hpv left untreated cause cervical cancer isnt easily treatable found late everyone received gardisal,2020-04-22 18:06:58,1253022497768787968,1203911064385024000,iamlukecage,Calgary
0,joelbourne1,judges demand answers children die cancer vaccine trial via mailonline,2020-04-22 17:58:17,1253020314574839808,18244006,joel bourne,Calgary
22,LaurenHerschel,life well lived end everyone mentioned brief nod grandmas life last bit donations got heart stroke long cause dear family added pancreatic cancer mom,2020-04-22 16:06:50,1252992266123108352,248890582,lauren herschel,Calgary
0,YourDerm_CA,check signs skin cancer might ignore itchy skin think pictwittercomst3e1hkjce,2020-04-22 15:04:42,1252976630743666688,1002643790702809088,yourdermca,Calgary
0,SarahFavel,whether admit need help turning dream int cancer,2020-04-22 15:02:09,1252975988931063808,28363142,sarah favel,Calgary
1,UnmaskingC,happy earthday earthdaypictwittercomljflzexrq8,2020-04-22 14:07:29,1252962231844626432,1077236772906557440,unmasking reality lung cancer,Calgary
1,nicolenovak91,top openly said deaths corona virus related even suicide cancer strokes drowning like seriously 5060 thousand people die daily added equation wake fuck pictwittercomvsdifdumvh,2020-04-22 13:54:01,1252958840225624064,1217317565334089728,nicolee,Calgary
7,KidsCancerCare,spring cleaning wondering empty bottles cans load family vehicle bring kidscancercare 100 proceeds empties go toward helping children w cancer communityovercoronavirus kidscancerpictwittercomsdanmpb6kw,2020-04-22 23:11:16,1253099078348443648,245418444,kids cancer care,Calgary
3,julia_daun,excellent resource teenage young adult cancer survivors led amazing colleague amandawurz yogaforcancer,2020-04-22 22:28:15,1253088254779199488,1219317488464408576,julia daun,Calgary
10,WellnessLabUofC,free online yoga teenage young adult cancer survivors sign information contact dr amandawurz ajwurzucalgaryca classes begin may 4th yogathrive yogaforcancer evidencebasedpictwittercommtra9xnhcw,2020-04-22 22:25:59,1253087683926093824,2276727038,healthwellness lab,Calgary
1,BrooklinePR,amazing client zakharyclinic joined mtone123 canadaspodcast discuss journey accomplished doctor entrepreneur also mother twins cancer survivor must listen listen bprbeyond clientlovepictwittercomved6g9ypng,2020-04-22 22:18:14,1253085732282855424,43986404,brookline pr inc,Calgary
0,MTone123,icymi dr kristina zakhary facial surgeon calgary entrepreneur mom twins cancer survivor one canada able perform closed rhinoplasty calgary yyc podcast entrepreneurs business businessnewspictwittercomjl6ddorcuv,2020-04-22 21:52:26,1253079239852613632,199527887,mario toneguzzi,Calgary
15,thimblewad,fuck cancer thats really say rest day,2020-04-22 21:38:29,1253075730755272704,29917766,self promoting hipster weasel,Calgary
0,Dawezy64,could apply cancer blockages bowel,2020-04-22 20:38:55,1253060737192169472,554554447,jon dawe,Calgary
137,SinaSpen,sons teacher recovering breast cancer shes invited read phone shes amazing person,2020-04-22 20:10:47,1253053658687614976,185852300,sina spence,Calgary
0,WellspringYYC,live well isolation staying connected wellspring calgary community join zoom session trudy living well stay connected thursday april 23 11 noon reg find zoom instructions cancer cancersupport coronaviruspictwittercomxt7cirvrh2,2020-04-22 19:45:05,1253047192996261888,148492190,wellspringyyc,Calgary
2,Judit_Saunders,still cancer relentless uncertainty practicing stay present beautiful moments left,2020-04-22 19:34:23,1253044496243150848,724802532959084544,judit saunders,Calgary
8,NCulosReed,check yoga thrive online teens young adults wellnesslabuofc ucalgary uofcknes yoga cancer yacancercanada capoacop stay home movemore,2020-04-22 19:14:46,1253039561942294528,295878480,dr nicole culosreed,Calgary
1,I_Am_Luke_Cage,thats problem women get paps esp ones arent sexually active dont go bc dont access proper healthcareno time gets written show symptoms cancer progressed much,2020-04-22 18:24:35,1253026932871970816,1203911064385024000,iamlukecage,Calgary
1,I_Am_Luke_Cage,hpv left untreated cause cervical cancer isnt easily treatable found late everyone received gardisal,2020-04-22 18:06:58,1253022497768787968,1203911064385024000,iamlukecage,Calgary
0,joelbourne1,judges demand answers children die cancer vaccine trial via mailonline,2020-04-22 17:58:17,1253020314574839808,18244006,joel bourne,Calgary
22,LaurenHerschel,life well lived end everyone mentioned brief nod grandmas life last bit donations got heart stroke long cause dear family added pancreatic cancer mom,2020-04-22 16:06:50,1252992266123108352,248890582,lauren herschel,Calgary
0,YourDerm_CA,check signs skin cancer might ignore itchy skin think pictwittercomst3e1hkjce,2020-04-22 15:04:42,1252976630743666688,1002643790702809088,yourdermca,Calgary
0,SarahFavel,whether admit need help turning dream int cancer,2020-04-22 15:02:09,1252975988931063808,28363142,sarah favel,Calgary
1,UnmaskingC,happy earthday earthdaypictwittercomljflzexrq8,2020-04-22 14:07:29,1252962231844626432,1077236772906557440,unmasking reality lung cancer,Calgary
1,nicolenovak91,top openly said deaths corona virus related even suicide cancer strokes drowning like seriously 5060 thousand people die daily added equation wake fuck pictwittercomvsdifdumvh,2020-04-22 13:54:01,1252958840225624064,1217317565334089728,nicolee,Calgary
0,nicolenovak91,people really missing key points blaming someone died heart attack cancer aids suicide wrong person unfuckingbelieveable pictwittercom5dwgluzib8,2020-04-22 13:48:21,1252957416854978560,1217317565334089728,nicolee,Calgary
0,MTone123,dr kristina zakhary facial surgeon calgary entrepreneur mom twins cancer survivor one canada able perform closed rhinoplasty calgary yyc podcast entrepreneurs business businessnews coronaviruspictwittercomklmo4xu2qy,2020-04-22 13:26:07,1252951822274187264,199527887,mario toneguzzi,Calgary
1,kylejnorton,broccoli sfn protects lung lung cancer vitro,2020-04-22 11:14:06,1252918596323250176,39047949,kyle j norton,Calgary
0,SarahxoDawn,whether admit need help turning dream int cancer,2020-04-22 11:00:23,1252915146524995584,478328719,prettyxobitch,Calgary
0,MyMartian,whether admit need help turning dream int cancer,2020-04-22 09:30:18,1252892476139958272,24136699,themartianstrikes,Calgary
3,NestaMAZING,fran dresher yelled everyone fundraiser keynote stop wearing antiperspirant giving people cancer wear deodorant instead shes effective people listen fran,2020-04-22 05:12:09,1252827509063704576,21109802,nesta,Calgary
4,docstrongarm,elective surgical speak nonemergent often essential cancer surgery hernia surgery joint replacement cabg fall umbrella,2020-04-22 04:37:40,1252818830880985088,284107036,chris armstrong md msc oxf frcsc facs,Calgary
2,kylejnorton,cucumbers cucurbitacin b cub blocks skin cancer proliferation vitro,2020-04-22 04:22:12,1252814941515440128,39047949,kyle j norton,Calgary
0,BenRutgers,world cancer 1,2020-04-22 02:01:07,1252779435507412992,3177069158,ben rutgers,Calgary
1,aleksic,little inequality causes societal atrophy decreasing quality life standard living wide median cancer society,2020-04-22 01:22:31,1252769720522043392,14256919,anthony aleksic,Calgary
2,WP_McCann,actually die virus father name died 2018 lung cancer story probably honest mistake seeing name,2020-04-22 01:08:56,1252766302642376704,1025103260795920384,teevman,Calgary
0,jacobs_yyc,oh yeah fuck cancer big time,2020-04-22 00:48:28,1252761150959128576,1183924730077667328,john jacobs,Calgary
0,bodger0ne,well found dad cancernot really coping well currently tried drumming anger guitar hero drank way much rum 3pm sang loudly biffyclyro,2020-04-22 00:02:15,1252749521714462720,2529119827,bodger0ne,Calgary
6,joe_hunglo,thanks camille hospital cafeteria sandwiches regularly staying 21 day stretches eat better sleep somewhat normally may get pre cancer body back,2020-04-20 23:21:55,1252376983708643328,3963054505,joe hunglo,Calgary
3,skullphd,star cancer dismantled burned,2020-04-20 22:53:30,1252369832848158720,463284216,todd,Calgary
2,WellspringYYC,caring loved one cancer hard caregivers invited meet share support wednesday eve finding sanctuary zoom program 7 9 pm register find zoom instructions albertacares coronaviruspictwittercombojifmuxpo,2020-04-20 22:50:03,1252368964228747264,148492190,wellspringyyc,Calgary
1,danny_g,thinking lot creator funky winkerbean clearly thinks time killed central character breast cancer mona lisa,2020-04-20 22:34:12,1252364974917218304,14468464,dan writes things,Calgary
1,IanRobinsonyyc,heres latest blog cancer coronavirus cancer tribe hopes normals take away quarantine experience fuckcancer yyc yycculture prostatecancer,2020-04-20 21:54:14,1252354915021713408,301244165,ian robinson,Calgary
4,nkwad,back tom baker cancer centre treatment every 3 weeks process improves every time visit stay home plankchallenge flatten the curve cancer nkwadcancerkick mbc ahscancercare albertacancer cbccalgary cbcnewspictwittercomftdyeqo5pv,2020-04-20 21:51:43,1252354285045551104,47611786,nkwad,Calgary
1,UnmaskingC,stay physically active selfisolationisolation mondaythoughts lungcancer lunghealthpictwittercomxp0jz1qi5h,2020-04-20 19:04:17,1252312146572001280,1077236772906557440,unmasking reality lung cancer,Calgary
1,WellspringYYC,world turned upside cancer coronavirus thank glennon doyle reminding us mess feeling person messy world cancersupport motivationalmonday notalone cancer coronaviruspictwittercomfekawuyrum,2020-04-20 17:20:04,1252285919069159424,148492190,wellspringyyc,Calgary
0,glaedrax,cancer fuck,2020-04-20 17:04:11,1252281921993875456,4877893385,glaedrax,Calgary
0,mark_skillz,imagine guy called angel 2014 killer 19 people yesterday including one also cancer survivor pictwittercombf9ni0xmo0,2020-04-20 16:27:28,1252272684336988160,318667441,r k,Calgary
11,Oncolytics,researchers create new way detect early stage breast cancer accurately pictwittercom1enqcxxrea,2020-04-20 15:45:05,1252262016355414016,25760403,oncolytics biotech,Calgary
0,lee_watmough,agree much hype around last concerttour wouldnt downies cancer maybe helped solidify hips place canadiana point significant band canadians maybe significant,2020-04-20 15:36:54,1252259959028375552,1160976041113862144,lee watmough,Calgary
0,SarahFavel,finding fresh career challenge worthwhile goal today cancer,2020-04-20 15:02:09,1252251211106926592,28363142,sarah favel,Calgary
